Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CAMPODEMARTE
,Departamento:LIMA,Provincia:LIMA,Distrito:JESUS,MARIA
,Latitud:12Â°4'14.03'',Longitud:77Â°2'35.3'',Altitud:117,msnm.
,Tipo:EMA,-Meteorológica,Código:112181
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/12/21,20:00,19.5,0.0,84,226,0.0
2020/12/21,21:00,19.6,0.0,85,221,0.0
2020/12/21,22:00,19.6,0.0,85,226,0.0
2020/12/21,23:00,19.6,0.0,85,249,0.0
2020/12/22,00:00,19.2,0.0,87,229,0.0
2020/12/22,01:00,19.2,0.0,88,235,0.0
2020/12/22,02:00,18.9,0.0,89,236,0.0
2020/12/22,03:00,18.9,0.0,89,214,0.0
2020/12/22,04:00,18.7,0.0,90,208,0.0
2020/12/22,05:00,18.7,0.0,89,214,0.0
2020/12/22,06:00,18.9,0.0,87,212,0.0
2020/12/22,07:00,19.4,0.0,86,212,0.0
2020/12/22,08:00,19.7,0.0,83,216,0.0
2020/12/22,09:00,20.2,0.0,79,215,0.0
2020/12/22,10:00,20.6,0.0,77,210,0.0
2020/12/22,11:00,20.9,0.0,77,207,0.0
2020/12/22,12:00,21.3,0.0,74,207,0.0
2020/12/22,13:00,21.7,0.0,73,205,0.0
2020/12/22,14:00,21.6,0.0,76,210,0.0
2020/12/22,15:00,21.0,0.0,80,216,0.0
2020/12/22,16:00,20.1,0.0,82,215,0.0
2020/12/22,17:00,20.7,0.0,79,207,0.0
2020/12/22,18:00,20.3,0.0,82,217,0.0
2020/12/22,19:00,19.9,0.0,83,243,0.0
2020/12/22,20:00,19.8,0.0,84,230,0.1
2020/12/22,21:00,19.6,0.0,86,226,0.0
2020/12/22,22:00,19.7,0.0,86,228,0.1
2020/12/22,23:00,19.5,0.0,86,224,0.0
2020/12/23,00:00,19.5,0.0,87,219,0.0
2020/12/23,01:00,19.3,0.0,87,226,0.0
2020/12/23,02:00,18.9,0.0,89,210,0.0
2020/12/23,03:00,18.7,0.0,90,202,0.0
2020/12/23,04:00,18.6,0.0,91,206,0.0
2020/12/23,05:00,18.5,0.0,92,208,0.0
2020/12/23,06:00,18.4,0.0,93,203,0.0
2020/12/23,07:00,18.5,0.0,92,215,0.0
2020/12/23,08:00,19.1,0.0,87,215,0.0
2020/12/23,09:00,19.6,0.0,85,222,0.0
2020/12/23,10:00,20.1,0.0,83,216,0.0
2020/12/23,12:00,21.1,0.0,79,202,0.0
2020/12/23,13:00,21.0,0.0,80,213,0.0
2020/12/23,14:00,21.3,0.0,78,216,0.1
2020/12/23,15:00,20.9,0.0,79,222,0.0
2020/12/23,16:00,20.7,0.0,80,212,0.0
2020/12/23,17:00,20.6,0.0,80,234,0.0
2020/12/23,18:00,20.0,0.0,82,228,0.0
2020/12/23,19:00,19.8,0.0,84,214,0.1
2020/12/23,20:00,19.7,0.0,85,232,0.0
2020/12/23,21:00,19.6,0.0,85,239,0.0
2020/12/23,22:00,19.7,0.0,85,225,0.0
2020/12/23,23:00,19.5,0.0,86,233,0.0
2020/12/24,00:00,19.3,0.0,87,220,0.0
2020/12/24,01:00,19.1,0.0,88,239,0.0
2020/12/24,02:00,18.8,0.0,89,216,0.4
2020/12/24,03:00,18.5,0.0,89,216,0.1
2020/12/24,04:00,18.5,0.0,89,228,0.0
2020/12/24,05:00,18.4,0.0,89,218,0.1
2020/12/24,06:00,18.4,0.0,89,208,0.2
2020/12/24,07:00,18.5,0.0,88,215,0.2
2020/12/24,08:00,19.3,0.0,85,225,0.1
2020/12/24,09:00,20.4,0.0,79,216,0.0
2020/12/24,10:00,20.4,0.0,80,214,0.0
2020/12/24,11:00,21.2,0.0,78,224,0.0
2020/12/24,12:00,22.0,0.0,76,210,0.0
2020/12/24,13:00,21.6,0.0,77,211,0.0
2020/12/24,14:00,21.8,0.0,78,208,0.0
2020/12/24,15:00,21.0,0.0,79,208,0.1
2020/12/24,16:00,20.7,0.0,81,209,0.0
2020/12/24,17:00,20.4,0.0,82,216,0.0
2020/12/24,18:00,20.2,0.0,83,228,0.0
2020/12/24,19:00,20.0,0.0,85,224,0.0
2020/12/24,20:00,19.8,0.0,86,229,0.0
2020/12/24,21:00,19.7,0.0,87,220,0.0
2020/12/24,22:00,19.3,0.0,90,232,0.0
2020/12/24,23:00,19.3,0.0,90,219,0.0
2020/12/25,00:00,19.2,0.0,92,241,0.0
2020/12/25,01:00,18.8,0.1,93,213,0.0
2020/12/25,02:00,18.5,0.1,94,217,0.0
2020/12/25,03:00,18.6,0.0,94,217,0.0
2020/12/25,04:00,18.5,0.0,93,213,0.0
2020/12/25,05:00,18.4,0.0,93,217,0.1
2020/12/25,06:00,18.6,0.0,93,226,0.0
2020/12/25,07:00,18.9,0.0,93,240,0.0
2020/12/25,08:00,20.4,0.0,89,288,0.0
2020/12/25,09:00,21.4,0.0,80,233,0.0
2020/12/25,10:00,23.2,0.0,73,198,0.0
2020/12/25,11:00,22.3,0.0,74,212,0.0
2020/12/25,12:00,23.4,0.0,71,206,0.0
2020/12/25,13:00,24.3,0.0,67,209,0.0
2020/12/25,14:00,24.2,0.0,68,207,0.0
2020/12/25,15:00,23.7,0.0,68,211,0.1
2020/12/25,16:00,22.9,0.0,72,214,0.0
2020/12/25,17:00,22.1,0.0,74,212,0.0
2020/12/25,18:00,21.1,0.0,79,209,0.0
2020/12/25,19:00,20.9,0.0,76,224,0.0
2020/12/25,20:00,21.0,0.0,76,232,0.0
2020/12/25,21:00,20.9,0.0,74,224,0.0
2020/12/25,22:00,20.9,0.0,72,229,0.0
2020/12/25,23:00,20.9,0.0,72,233,0.0
2020/12/26,00:00,20.0,0.0,81,219,0.0
2020/12/26,01:00,19.7,0.0,83,234,0.0
2020/12/26,02:00,19.4,0.0,83,228,0.0
2020/12/26,03:00,19.3,0.0,83,212,0.0
2020/12/26,04:00,18.9,0.0,88,206,0.0
2020/12/26,05:00,18.6,0.0,90,212,0.0
2020/12/26,06:00,18.6,0.0,91,215,0.0
2020/12/26,07:00,19.2,0.0,90,215,0.0
2020/12/26,08:00,20.5,0.0,83,216,0.0
2020/12/26,09:00,21.4,0.0,75,218,0.0
2020/12/26,10:00,22.8,0.0,71,209,0.0
2020/12/26,11:00,22.6,0.0,71,214,0.0
2020/12/26,12:00,23.8,0.0,64,211,0.0
2020/12/26,13:00,23.8,0.0,65,215,0.0
2020/12/26,14:00,23.4,0.0,67,215,0.0
2020/12/26,15:00,22.4,0.0,71,216,0.0
2020/12/26,16:00,21.8,0.0,73,213,0.0
2020/12/26,17:00,21.7,0.0,76,205,0.0
2020/12/26,18:00,21.1,0.0,76,222,0.0
2020/12/26,19:00,21.2,0.0,76,259,0.0
2020/12/26,20:00,21.4,0.0,74,220,0.0
2020/12/26,21:00,21.2,0.0,75,227,0.0
2020/12/26,22:00,20.9,0.0,77,231,0.0
2020/12/26,23:00,20.6,0.0,80,219,0.0
2020/12/27,00:00,20.6,0.0,82,219,0.0
2020/12/27,01:00,20.4,0.0,83,215,0.0
2020/12/27,02:00,20.0,0.0,86,211,0.0
2020/12/27,03:00,19.8,0.0,87,206,0.0
2020/12/27,04:00,19.5,0.0,90,210,0.0
2020/12/27,05:00,19.4,0.0,90,210,0.0
2020/12/27,06:00,19.3,0.0,89,201,0.0
2020/12/27,07:00,19.0,0.0,91,209,0.0
2020/12/27,08:00,19.6,0.0,90,215,0.0
2020/12/27,09:00,20.4,0.0,88,222,0.0
2020/12/27,10:00,21.3,0.0,81,207,0.0
2020/12/27,11:00,22.2,0.0,78,209,0.0
2020/12/27,12:00,23.0,0.0,72,212,0.0
2020/12/27,13:00,22.0,0.0,74,213,0.0
2020/12/27,14:00,23.4,0.0,66,218,0.0
2020/12/27,15:00,23.1,0.0,70,209,0.0
2020/12/27,16:00,22.4,0.0,74,225,0.0
2020/12/27,17:00,21.9,0.0,76,208,0.0
2020/12/27,18:00,21.7,0.0,76,219,0.0
2020/12/27,19:00,21.0,0.0,81,215,0.0
2020/12/27,20:00,20.9,0.0,80,222,0.0
2020/12/27,21:00,21.1,0.0,79,208,0.0
2020/12/27,22:00,20.9,0.0,79,227,0.0
2020/12/27,23:00,20.6,0.0,81,257,0.0
2020/12/28,00:00,20.1,0.0,84,253,0.0
2020/12/28,01:00,20.2,0.0,83,353,0.0
2020/12/28,02:00,20.4,0.0,82,43,0.0
2020/12/28,03:00,20.7,0.0,80,49,0.0
2020/12/28,04:00,20.9,0.0,77,272,0.0
2020/12/28,05:00,20.4,0.0,80,21,0.0
2020/12/28,06:00,20.4,0.0,80,290,0.0
2020/12/28,07:00,22.5,0.0,75,87,0.0
2020/12/28,08:00,24.7,0.0,61,218,0.0
2020/12/28,09:00,23.8,0.0,70,210,0.0
2020/12/28,10:00,24.1,0.0,68,195,0.0
2020/12/28,11:00,23.7,0.0,72,203,0.0
2020/12/28,12:00,24.4,0.0,66,197,0.0
2020/12/28,13:00,25.5,0.0,61,215,0.0
2020/12/28,14:00,24.8,0.0,63,211,0.0
2020/12/28,15:00,23.5,0.0,69,219,0.0
2020/12/28,16:00,23.3,0.0,71,213,0.0
2020/12/28,17:00,21.8,0.0,77,212,0.0
2020/12/28,18:00,22.0,0.0,75,209,0.0
2020/12/28,19:00,21.6,0.0,77,213,0.0
2020/12/28,20:00,21.4,0.0,80,245,0.0
2020/12/28,21:00,20.8,0.0,82,216,0.0
2020/12/28,22:00,20.6,0.0,84,225,0.0
2020/12/28,23:00,20.4,0.0,88,242,0.0
2020/12/29,00:00,20.1,0.0,90,218,0.2
2020/12/29,01:00,19.8,0.0,91,218,0.0
2020/12/29,02:00,19.7,0.0,90,233,0.1
2020/12/29,03:00,19.9,0.0,90,236,0.0
2020/12/29,04:00,19.6,0.0,90,228,0.0
2020/12/29,05:00,19.6,0.0,90,213,0.4
2020/12/29,06:00,19.7,0.0,90,232,0.0
2020/12/29,07:00,20.1,0.0,89,225,0.0
2020/12/29,08:00,19.9,0.0,89,211,0.0
2020/12/29,09:00,20.6,0.0,86,211,0.0
2020/12/29,10:00,22.5,0.0,77,203,0.0
2020/12/29,11:00,22.3,0.0,75,196,0.0
2020/12/29,12:00,22.8,0.0,78,192,0.0
2020/12/29,13:00,22.5,0.0,79,214,0.0
2020/12/29,14:00,21.9,0.0,81,216,0.0
2020/12/29,15:00,21.4,0.0,83,213,0.0
2020/12/29,16:00,22.0,0.0,80,215,0.0
2020/12/29,17:00,21.2,0.0,86,221,0.0
2020/12/29,18:00,20.8,0.0,88,219,0.0
2020/12/29,19:00,21.0,0.0,85,225,0.0
2020/12/29,20:00,21.1,0.0,85,218,0.0
2020/12/29,21:00,21.0,0.0,85,226,0.0
2020/12/29,22:00,20.8,0.0,85,224,0.0
2020/12/29,23:00,20.9,0.0,86,224,0.0
2020/12/30,00:00,20.4,0.0,87,223,0.0
2020/12/30,01:00,20.2,0.0,88,213,0.0
2020/12/30,02:00,20.2,0.0,88,211,0.0
2020/12/30,03:00,20.0,0.0,88,209,0.0
2020/12/30,04:00,19.9,0.0,89,205,0.0
2020/12/30,05:00,19.6,0.0,90,202,0.0
2020/12/30,06:00,19.7,0.0,90,192,0.0
2020/12/30,07:00,19.9,0.0,87,206,0.0
2020/12/30,08:00,20.4,0.0,86,199,0.0
2020/12/30,09:00,20.5,0.0,86,205,0.0
2020/12/30,10:00,19.6,0.0,91,191,0.0
2020/12/30,11:00,21.1,0.0,83,197,0.0
2020/12/30,12:00,20.9,0.0,83,188,0.0
2020/12/30,13:00,21.0,0.0,80,203,0.0
2020/12/30,14:00,21.4,0.0,82,201,0.0
2020/12/30,15:00,21.6,0.0,82,206,0.0
2020/12/30,16:00,22.0,0.0,78,211,0.0
2020/12/30,17:00,21.0,0.0,83,206,0.0
2020/12/30,18:00,20.2,0.0,86,217,0.0
2020/12/30,19:00,19.8,0.0,88,187,0.0
2020/12/30,20:00,19.6,0.0,89,205,0.0
2020/12/30,21:00,19.2,0.0,91,197,0.0
2020/12/30,22:00,19.0,0.0,92,214,0.1
2020/12/30,23:00,19.4,0.0,91,207,0.0
2020/12/31,00:00,19.8,0.0,88,219,0.0
2020/12/31,01:00,19.6,0.0,90,170,0.0
2020/12/31,02:00,19.4,0.0,92,276,0.0
2020/12/31,03:00,19.7,0.0,91,265,0.0
2020/12/31,04:00,19.8,0.0,89,216,0.0
2020/12/31,05:00,20.1,0.0,86,226,0.0
2020/12/31,06:00,20.4,0.0,84,245,0.0
2020/12/31,07:00,20.8,0.0,82,275,0.0
2020/12/31,08:00,20.9,0.0,84,206,0.0
2020/12/31,09:00,22.3,0.0,79,211,0.0
2020/12/31,10:00,22.8,0.0,73,210,0.0
2020/12/31,11:00,24.0,0.0,68,216,0.0
2020/12/31,12:00,24.4,0.0,66,197,0.0
2020/12/31,13:00,24.5,0.0,66,210,0.0
2020/12/31,14:00,23.7,0.0,72,225,0.0
2020/12/31,15:00,23.7,0.0,70,197,0.0
2020/12/31,16:00,22.4,0.0,74,206,0.0
2020/12/31,17:00,22.3,0.0,75,210,0.0
2020/12/31,18:00,22.1,0.0,75,215,0.0
2020/12/31,19:00,20.9,0.0,80,208,0.0
2020/12/31,20:00,20.4,0.0,83,213,0.0
2020/12/31,21:00,20.3,0.0,81,226,0.0
2020/12/31,22:00,20.4,0.0,82,254,0.0
2020/12/31,23:00,20.5,0.0,83,224,0.0
