"date","TEMP","PP","HUM","DIR_V","VEL_V"
2020-06-23 07:00:00,15.3,0,93,277,0.3
2020-06-23 08:00:00,15.3,0,94,214,1
2020-06-23 09:00:00,15.9,0,93,187,0.3
2020-06-23 10:00:00,16.4,0,88,192,2.1
2020-06-23 11:00:00,16.9,0,85,186,1.9
2020-06-23 12:00:00,17.6,0,80,201,2.5
2020-06-23 13:00:00,18.2,0,76,195,2.4
2020-06-23 14:00:00,18.8,0,73,203,3.7
2020-06-23 15:00:00,17.4,0,82,216,3.4
2020-06-23 16:00:00,17.4,0,82,207,2.7
2020-06-23 17:00:00,16.3,0,87,209,3.3
2020-06-23 18:00:00,16.3,0,85,211,2.2
2020-06-23 19:00:00,16.3,0,86,210,2
2020-06-23 20:00:00,16.6,0,86,205,1.6
2020-06-23 21:00:00,16.3,0,85,339,0
2020-06-23 22:00:00,15.9,0,88,293,0.9
2020-06-23 23:00:00,15.7,0,89,198,1.7
2020-06-24 00:00:00,15.6,0,92,214,1.9
2020-06-24 01:00:00,15.5,0,91,190,0.6
2020-06-24 02:00:00,15.5,0,91,271,0
2020-06-24 03:00:00,15.3,0,91,214,1.3
2020-06-24 04:00:00,15.3,0,92,256,0.4
2020-06-24 05:00:00,15.4,0,91,209,0.8
2020-06-24 06:00:00,15.3,0,91,186,1.8
2020-06-24 07:00:00,15.1,0,93,211,1.6
2020-06-24 08:00:00,15.1,0,94,206,0.6
2020-06-24 09:00:00,15.4,0,93,203,1.8
2020-06-24 10:00:00,15.9,0,90,202,0
2020-06-24 11:00:00,16.8,0,84,274,0.6
2020-06-24 12:00:00,17.6,0,81,281,1.7
2020-06-24 13:00:00,17.7,0,78,196,1.9
2020-06-24 14:00:00,16.9,0,83,193,3.5
2020-06-24 15:00:00,17,0,83,203,2
2020-06-24 16:00:00,17,0,82,190,1.7
2020-06-24 17:00:00,16.6,0,86,200,2
2020-06-24 18:00:00,16.2,0,89,201,2.4
2020-06-24 19:00:00,16.5,0,89,200,0.9
2020-06-24 20:00:00,16.2,0,90,72,0.3
2020-06-24 21:00:00,16.4,0,89,206,2.4
2020-06-24 22:00:00,16.1,0,91,212,2.4
2020-06-24 23:00:00,16,0,90,220,1.8
2020-06-25 00:00:00,15.9,0,89,223,1
2020-06-25 01:00:00,15.8,0,90,207,2.2
2020-06-25 02:00:00,15.5,0,91,224,1.4
2020-06-25 03:00:00,15.3,0,93,202,1.8
2020-06-25 04:00:00,15.2,0,94,202,1.9
2020-06-25 05:00:00,15.1,0,95,199,1.5
2020-06-25 06:00:00,15,0,95,188,0.8
2020-06-25 07:00:00,15,0,95,283,1.1
2020-06-25 08:00:00,15.2,0,95,280,2.3
2020-06-25 09:00:00,15.8,0,95,283,2
2020-06-25 10:00:00,16.1,0,91,256,1.1
2020-06-25 11:00:00,16.5,0,86,159,0.9
2020-06-25 12:00:00,16.7,0,84,267,1.2
2020-06-25 13:00:00,16.2,0,87,198,3.8
2020-06-25 14:00:00,16.3,0,87,202,2.2
2020-06-25 15:00:00,16.6,0,85,205,2.7
2020-06-25 16:00:00,16.3,0,85,192,2
2020-06-25 17:00:00,16.3,0,86,184,1.6
2020-06-25 18:00:00,16.3,0,85,299,0.4
2020-06-25 19:00:00,16.1,0,84,182,2.2
2020-06-25 20:00:00,16.4,0,85,219,0.4
2020-06-25 21:00:00,16.2,0,85,219,1
2020-06-25 22:00:00,16.1,0,86,209,1.9
2020-06-25 23:00:00,16,0,87,350,0.1
2020-06-26 00:00:00,15.7,0,89,254,0.6
2020-06-26 01:00:00,15.6,0,90,233,1.2
2020-06-26 02:00:00,15.8,0,89,217,1.4
2020-06-26 03:00:00,15.5,0,90,224,1.2
2020-06-26 04:00:00,15.4,0,91,201,1.8
2020-06-26 05:00:00,15.1,0,92,259,0.9
2020-06-26 06:00:00,14.8,0,93,200,1.6
2020-06-26 07:00:00,14.9,0,94,200,1.7
2020-06-26 08:00:00,14.9,0,94,196,0.5
2020-06-26 09:00:00,15.4,0,93,235,0.2
2020-06-26 10:00:00,16.6,0,87,286,1.7
2020-06-26 11:00:00,17.6,0,82,155,1.1
2020-06-26 12:00:00,18.4,0,77,204,3.1
2020-06-26 13:00:00,17.8,0,78,191,3.8
2020-06-26 14:00:00,18,0,76,188,3.5
2020-06-26 15:00:00,17.8,0,76,198,3.2
2020-06-26 16:00:00,16.8,0,80,202,3.2
2020-06-26 17:00:00,16.5,0,83,214,2.2
2020-06-26 18:00:00,16,0,86,216,2.3
2020-06-26 19:00:00,16,0,86,206,2.9
2020-06-26 20:00:00,16.2,0,85,250,1.1
2020-06-26 21:00:00,16.2,0,86,222,1.6
2020-06-26 22:00:00,16.2,0,86,218,1.6
2020-06-26 23:00:00,16.1,0,86,211,2.1
2020-06-27 00:00:00,15.7,0,89,210,2.2
2020-06-27 01:00:00,15.5,0,89,206,1.8
2020-06-27 02:00:00,15.3,0,90,214,1.7
2020-06-27 03:00:00,14.8,0,92,208,1.6
2020-06-27 04:00:00,14.7,0,94,209,2
2020-06-27 05:00:00,14.6,0,94,220,1.6
2020-06-27 06:00:00,14.8,0,91,216,1.4
2020-06-27 07:00:00,15,0,89,240,1.3
2020-06-27 08:00:00,15.7,0,88,205,2.1
2020-06-27 09:00:00,16.3,0,83,196,2.7
2020-06-27 10:00:00,16.8,0,80,216,1.5
2020-06-27 11:00:00,18.3,0,75,194,2.7
2020-06-27 12:00:00,18.5,0,74,193,3.5
2020-06-27 13:00:00,18.3,0,75,197,4.1
2020-06-27 14:00:00,18.4,0,75,208,3.7
2020-06-27 15:00:00,18.5,0,76,204,4.3
2020-06-27 16:00:00,17.6,0,78,211,2.8
2020-06-27 17:00:00,16.4,0,84,209,3.6
2020-06-27 18:00:00,15.8,0,86,217,2.1
2020-06-27 19:00:00,15.7,0,87,204,2.7
2020-06-27 20:00:00,15.7,0,87,208,3.3
2020-06-27 21:00:00,15.7,0,88,215,3
2020-06-27 22:00:00,15.4,0,89,229,2.2
2020-06-27 23:00:00,15.6,0,88,213,2.9
2020-06-28 00:00:00,15.6,0,88,222,2.2
2020-06-28 01:00:00,15.5,0,89,229,1
2020-06-28 02:00:00,15.4,0,90,201,1.5
2020-06-28 03:00:00,15.2,0,91,209,2.5
2020-06-28 04:00:00,14.7,0,93,206,2.4
2020-06-28 05:00:00,14.6,0,94,214,1.9
2020-06-28 06:00:00,14.7,0,94,255,0.6
2020-06-28 07:00:00,15,0,93,253,0.9
2020-06-28 08:00:00,15.3,0,90,191,2.4
2020-06-28 09:00:00,15.2,0,90,175,0.6
2020-06-28 10:00:00,15.6,0,87,225,1.9
2020-06-28 11:00:00,19.1,0,73,215,0.7
2020-06-28 12:00:00,19.8,0,68,180,3
2020-06-28 13:00:00,17.8,0,75,191,4.4
2020-06-28 14:00:00,16.9,0,78,206,4.2
2020-06-28 15:00:00,17,0,80,208,3.3
2020-06-28 16:00:00,16.4,0,82,209,2.7
2020-06-28 17:00:00,16.1,0,85,217,2.6
2020-06-28 18:00:00,15.8,0,86,208,2.3
2020-06-28 19:00:00,15.8,0,87,310,0.1
2020-06-28 20:00:00,15.8,0,87,204,2.9
2020-06-28 21:00:00,15.8,0,88,224,2
2020-06-28 22:00:00,16.1,0,87,212,2.6
2020-06-28 23:00:00,16,0,86,221,1.2
2020-06-29 00:00:00,16,0,86,206,2.5
2020-06-29 01:00:00,15.8,0,88,210,2.2
2020-06-29 02:00:00,15.4,0,89,210,2.3
2020-06-29 03:00:00,15.1,0,88,224,2.3
2020-06-29 04:00:00,15.2,0,88,219,1.9
2020-06-29 05:00:00,15.4,0,87,238,1.1
2020-06-29 06:00:00,15.1,0,88,210,1.9
2020-06-29 07:00:00,15,0,88,213,1.5
2020-06-29 08:00:00,15.5,0,87,208,1.8
2020-06-29 09:00:00,15.6,0,85,200,1.9
2020-06-29 10:00:00,15.8,0,84,216,1.8
2020-06-29 11:00:00,16.1,0,83,211,2
2020-06-29 12:00:00,16.7,0,79,214,2.8
2020-06-29 13:00:00,16.6,0,82,209,3.4
2020-06-29 14:00:00,16.7,0,79,209,3.7
2020-06-29 15:00:00,17.6,0,79,208,3.7
2020-06-29 16:00:00,17.2,0,80,214,4.1
2020-06-29 17:00:00,16.5,0,80,210,3.8
2020-06-29 18:00:00,16,0,83,226,3.1
2020-06-29 19:00:00,15.9,0,84,226,2.2
2020-06-29 20:00:00,15.9,0,85,236,2.4
2020-06-29 21:00:00,16,0,85,230,2
2020-06-29 22:00:00,15.8,0,87,231,2.5
2020-06-29 23:00:00,15.6,0,88,223,2.1
2020-06-30 00:00:00,15.7,0,87,225,1.6
2020-06-30 01:00:00,15.9,0,86,209,1.8
2020-06-30 02:00:00,15.5,0,87,208,1.8
2020-06-30 03:00:00,15.5,0,87,203,1.6
2020-06-30 04:00:00,15.4,0,86,206,1.4
2020-06-30 05:00:00,15.2,0,87,209,2.1
2020-06-30 06:00:00,15.4,0,86,198,2.3
2020-06-30 07:00:00,15.3,0,87,235,1.5
2020-06-30 08:00:00,15.3,0,86,198,2.1
2020-06-30 09:00:00,15.4,0,86,228,1
2020-06-30 10:00:00,15.8,0,84,212,2.2
2020-06-30 11:00:00,16.1,0,83,222,1.1
2020-06-30 12:00:00,16.2,0,84,203,2.5
2020-06-30 13:00:00,17.4,0,79,211,1.8
2020-06-30 14:00:00,17.3,0,77,202,3.9
2020-06-30 15:00:00,16.8,0,77,192,3.2
2020-06-30 16:00:00,16.4,0,79,198,2.5
2020-06-30 17:00:00,16.8,0,77,355,0.3
2020-06-30 18:00:00,15.9,0,81,263,0.7
2020-06-30 19:00:00,15.6,0,84,190,1.1
2020-06-30 20:00:00,15.4,0,85,223,0.2
2020-06-30 21:00:00,15.3,0,85,220,1.6
2020-06-30 22:00:00,15.3,0,85,218,1.5
2020-06-30 23:00:00,15.2,0,86,268,0.2
2020-07-01 00:00:00,15.1,0,85,342,0.5
2020-07-01 01:00:00,15.2,0,84,267,0.1
2020-07-01 02:00:00,15,0,86,210,1.9
2020-07-01 03:00:00,14.9,0,87,196,1.6
2020-07-01 04:00:00,14.9,0,87,192,1.4
2020-07-01 05:00:00,15,0,85,24,0.2
2020-07-01 06:00:00,14.9,0,84,347,0.1
2020-07-01 07:00:00,14.9,0,87,26,0
2020-07-01 08:00:00,15.4,0,86,356,0
2020-07-01 09:00:00,16.1,0,78,32,0.9
2020-07-01 10:00:00,16.9,0,78,247,1.8
2020-07-01 11:00:00,17,0,78,249,1.1
2020-07-01 12:00:00,17.1,0,79,177,2.6
2020-07-01 13:00:00,17.6,0,76,212,1.7
2020-07-01 14:00:00,17.1,0,75,177,3.2
2020-07-01 15:00:00,17.3,0,73,193,2.4
2020-07-01 16:00:00,16.6,0,77,204,3
2020-07-01 17:00:00,16.1,0,81,220,2.7
2020-07-01 18:00:00,15.9,0,83,209,2.5
2020-07-01 19:00:00,16,0,82,252,1.4
2020-07-01 20:00:00,15.8,0,85,230,1.4
2020-07-01 21:00:00,15.6,0,83,226,2.7
2020-07-01 22:00:00,15.9,0,83,219,1.7
2020-07-01 23:00:00,15.7,0,83,226,1.8
2020-07-02 00:00:00,15.6,0,83,228,1.9
2020-07-02 01:00:00,15.6,0,82,218,1.9
2020-07-02 02:00:00,15.6,0,82,220,1.9
2020-07-02 03:00:00,15.5,0,83,207,2.2
2020-07-02 04:00:00,15.3,0,88,212,1.6
2020-07-02 05:00:00,15.1,0,88,211,2.9
2020-07-02 06:00:00,14.9,0,89,206,1.6
2020-07-02 07:00:00,15,0,88,216,1.4
2020-07-02 08:00:00,15.4,0,85,202,1.6
2020-07-02 09:00:00,16.1,0,83,212,1.9
2020-07-02 10:00:00,16.6,0,81,209,1.7
2020-07-02 11:00:00,16.4,0,77,200,3.5
2020-07-02 12:00:00,16.9,0,75,201,3.5
2020-07-02 13:00:00,17.2,0,73,234,1.7
2020-07-02 14:00:00,16.9,0,78,206,2.8
2020-07-02 15:00:00,16.1,0,79,208,3.5
2020-07-02 16:00:00,16.1,0,79,205,3.3
2020-07-02 17:00:00,15.7,0,80,210,3.4
2020-07-02 18:00:00,15.5,0,80,210,3
2020-07-02 19:00:00,15.5,0,82,208,2.3
2020-07-02 20:00:00,15.4,0,82,216,0.9
2020-07-02 21:00:00,15.7,0,82,219,0.8
2020-07-02 22:00:00,15.6,0,82,207,2
2020-07-02 23:00:00,15.5,0,81,205,1.8
2020-07-03 00:00:00,15.7,0,79,352,0.4
2020-07-03 01:00:00,15.6,0,79,277,1
2020-07-03 02:00:00,15.7,0,79,256,0.7
2020-07-03 03:00:00,15.5,0,80,327,0.1
2020-07-03 04:00:00,15.7,0,80,264,0.8
2020-07-03 05:00:00,15.5,0,79,278,0.8
2020-07-03 06:00:00,15.5,0,80,289,0.3
2020-07-03 07:00:00,15.5,0,80,332,0.3
2020-07-03 08:00:00,15.8,0,79,307,1
2020-07-03 09:00:00,16.6,0,77,248,1.3
2020-07-03 10:00:00,17.7,0,72,282,1
2020-07-03 11:00:00,19,0,68,268,2.5
2020-07-03 12:00:00,18.9,0,67,196,4.3
2020-07-03 13:00:00,19.6,0,66,203,3.8
2020-07-03 14:00:00,20,0,64,204,3
2020-07-03 15:00:00,18.7,0,68,207,3.5
2020-07-03 16:00:00,18.3,0,69,205,3.5
2020-07-03 17:00:00,16.7,0,76,200,3.7
2020-07-03 18:00:00,16.2,0,76,202,2.6
2020-07-03 19:00:00,16,0,77,214,1.8
2020-07-03 20:00:00,15.8,0,82,216,1.7
2020-07-03 21:00:00,15.5,0,85,216,1.4
2020-07-03 22:00:00,15.4,0,83,213,1.9
2020-07-03 23:00:00,14.8,0,86,215,0.8
2020-07-04 00:00:00,14.8,0,87,235,1
2020-07-04 01:00:00,14.9,0,89,214,1.2
2020-07-04 02:00:00,14.4,0,90,276,0.1
2020-07-04 03:00:00,14.1,0,92,281,0.3
2020-07-04 04:00:00,14.3,0,92,228,0.9
2020-07-04 05:00:00,14.4,0,91,309,0.1
2020-07-04 06:00:00,15.1,0,88,204,1.2
2020-07-04 07:00:00,15.1,0,89,209,1.9
2020-07-04 08:00:00,15.4,0,87,292,0.1
2020-07-04 09:00:00,15.2,0,86,208,3.2
2020-07-04 10:00:00,15.3,0,86,208,2.3
2020-07-04 11:00:00,16.4,0,82,184,1.4
2020-07-04 12:00:00,17.7,0,74,233,1.8
2020-07-04 13:00:00,18.4,0,73,211,4
2020-07-04 14:00:00,18.3,0,73,205,3.8
2020-07-04 15:00:00,17.9,0,75,206,4.2
2020-07-04 16:00:00,17.6,0,76,209,4.2
2020-07-04 17:00:00,16.2,0,84,206,3.5
2020-07-04 18:00:00,16.3,0,84,255,1.2
2020-07-04 19:00:00,15.6,0,86,264,1
2020-07-04 20:00:00,15.6,0,87,225,1.8
2020-07-04 21:00:00,15.3,0,88,223,1.8
2020-07-04 22:00:00,15.3,0,89,267,0.7
2020-07-04 23:00:00,15.3,0,90,233,1.7
2020-07-05 00:00:00,15.1,0,91,214,3
2020-07-05 01:00:00,15.3,0,90,217,1.7
2020-07-05 02:00:00,15.2,0,91,207,1.6
2020-07-05 03:00:00,15.2,0,91,217,1.8
2020-07-05 04:00:00,14.9,0,92,207,1.1
2020-07-05 05:00:00,14.9,0,92,193,1.4
2020-07-05 06:00:00,14.7,0,92,226,0.7
2020-07-05 07:00:00,14.5,0,93,199,1.8
2020-07-05 08:00:00,14.8,0,92,184,1.2
2020-07-05 09:00:00,15.1,0,90,243,0.6
2020-07-05 10:00:00,16.1,0,86,207,1.4
2020-07-05 11:00:00,16.7,0,83,209,1.3
2020-07-05 12:00:00,16.4,0,81,214,2.8
2020-07-05 13:00:00,16.8,0,80,213,3.2
2020-07-05 14:00:00,17.2,0,79,210,3.6
2020-07-05 15:00:00,16.4,0,80,206,4.5
2020-07-05 16:00:00,16.1,0,82,227,1.8
2020-07-05 17:00:00,16,0,82,208,2.4
2020-07-05 18:00:00,15.6,0,87,211,3.2
2020-07-05 19:00:00,15.3,0,88,210,1.8
2020-07-05 20:00:00,15.1,0,89,200,1.7
2020-07-05 21:00:00,15.2,0,89,41,0.1
2020-07-05 22:00:00,15.3,0,88,202,1.1
2020-07-05 23:00:00,15.4,0,87,197,1.6
2020-07-06 00:00:00,15.1,0,89,213,1.5
2020-07-06 01:00:00,15.4,0,89,205,1.1
2020-07-06 02:00:00,15,0,89,186,1.1
2020-07-06 03:00:00,14.9,0,90,205,1.3
2020-07-06 04:00:00,15,0,90,305,0.6
2020-07-06 05:00:00,15,0,89,182,0.9
2020-07-06 06:00:00,14.8,0,91,194,2.4
2020-07-06 07:00:00,14.4,0,93,182,1.9
2020-07-06 08:00:00,14.4,0,93,202,1.2
2020-07-06 09:00:00,14.9,0,90,193,1.3
2020-07-06 10:00:00,15.4,0,87,186,1.6
2020-07-06 11:00:00,15.4,0,88,176,2.2
2020-07-06 12:00:00,15.6,0,85,197,2.3
2020-07-06 13:00:00,16.9,0,80,192,1.4
2020-07-06 14:00:00,17.1,0,78,140,1.1
2020-07-06 15:00:00,17,0,79,193,2.6
2020-07-06 16:00:00,16.1,0,84,215,3.4
2020-07-06 17:00:00,15.9,0,86,207,2.9
2020-07-06 18:00:00,15.8,0,85,226,2.2
2020-07-06 19:00:00,15.7,0,86,233,1.9
2020-07-06 20:00:00,15.7,0,86,236,2.2
2020-07-06 21:00:00,16,0,85,213,2.6
2020-07-06 22:00:00,15.6,0,87,211,2.3
2020-07-06 23:00:00,15.6,0,87,224,2.2
2020-07-07 00:00:00,15.5,0,87,25,0.8
2020-07-07 01:00:00,15.3,0,87,206,2.5
2020-07-07 02:00:00,15.4,0,89,218,1.3
2020-07-07 03:00:00,14.9,0,89,207,2.5
2020-07-07 04:00:00,15.1,0,87,212,2.4
2020-07-07 05:00:00,14.9,0,88,227,0.4
2020-07-07 06:00:00,14.8,0,91,210,1
2020-07-07 07:00:00,14.9,0,90,209,1.5
2020-07-07 08:00:00,15.1,0,90,216,1.8
2020-07-07 09:00:00,15.2,0,89,213,2.2
2020-07-07 10:00:00,16,0,84,213,1
2020-07-07 11:00:00,17,0,81,216,1.7
2020-07-07 12:00:00,16.8,0,80,213,2.5
2020-07-07 13:00:00,17.3,0,77,203,3
2020-07-07 14:00:00,18.9,0,70,211,3.9
2020-07-07 15:00:00,18.1,0,73,206,3.5
2020-07-07 16:00:00,16.9,0,80,208,4.3
2020-07-07 17:00:00,16.2,0,83,212,3.5
2020-07-07 18:00:00,15.9,0,85,214,3.1
2020-07-07 19:00:00,16.4,0,83,215,2.5
2020-07-07 20:00:00,16.2,0,83,217,2.3
2020-07-07 21:00:00,16.1,0,85,213,2.7
2020-07-07 22:00:00,15.9,0,86,209,2.8
2020-07-07 23:00:00,15.7,0,87,214,2
2020-07-08 00:00:00,15.4,0,87,196,2.2
2020-07-08 01:00:00,15.3,0,87,201,2.5
2020-07-08 02:00:00,15.5,0,88,274,0.4
2020-07-08 03:00:00,15.2,0,88,282,0.9
2020-07-08 04:00:00,15.3,0,88,279,0.8
2020-07-08 05:00:00,15.3,0,87,302,0.9
2020-07-08 06:00:00,15.4,0,87,332,0.3
2020-07-08 07:00:00,15.5,0,86,339,0.3
2020-07-08 08:00:00,15.8,0,86,206,0.9
2020-07-08 09:00:00,16.1,0,84,197,1.5
2020-07-08 10:00:00,16.4,0,84,201,3.1
2020-07-08 11:00:00,16,0,84,209,3.6
2020-07-08 12:00:00,17,0,80,213,2.2
2020-07-08 13:00:00,16.7,0,81,206,3.4
2020-07-08 14:00:00,16.9,0,81,206,3.6
2020-07-08 15:00:00,16.8,0,80,206,2.4
2020-07-08 16:00:00,16.3,0,84,218,2.6
2020-07-08 17:00:00,16.1,0,84,211,2.7
2020-07-08 18:00:00,15.6,0,88,217,2.8
2020-07-08 19:00:00,15.4,0,90,209,2.5
2020-07-08 20:00:00,15.3,0,93,216,1.2
2020-07-08 21:00:00,15.2,0,94,209,1.8
2020-07-08 22:00:00,15,0,94,212,1.5
2020-07-08 23:00:00,14.9,0,93,228,0.3
2020-07-09 00:00:00,15.2,0,90,202,0.9
2020-07-09 01:00:00,15.1,0,91,213,0.9
2020-07-09 02:00:00,15,0,90,204,1.5
2020-07-09 03:00:00,15,0,89,180,1.5
2020-07-09 04:00:00,15,0,89,240,1
2020-07-09 05:00:00,14.6,0,91,265,0.1
2020-07-09 06:00:00,14.7,0,89,311,0.4
2020-07-09 07:00:00,14.8,0,88,301,0.5
2020-07-09 08:00:00,15.1,0,87,22,0.3
2020-07-09 09:00:00,15.5,0,85,248,1.3
2020-07-09 10:00:00,15.5,0,85,207,2.1
2020-07-09 11:00:00,15.9,0,84,209,1.3
2020-07-09 12:00:00,16.1,0,81,199,2
2020-07-09 13:00:00,16.8,0,76,233,0.9
2020-07-09 14:00:00,16.3,0,82,198,2.3
2020-07-09 15:00:00,16.3,0,80,202,1.8
2020-07-09 16:00:00,16.4,0,78,200,1.9
2020-07-09 17:00:00,15.6,0,83,212,1.8
2020-07-09 18:00:00,15.3,0,86,219,2.7
2020-07-09 19:00:00,15.4,0,88,221,1.7
2020-07-09 20:00:00,15.1,0,89,215,2.7
2020-07-09 21:00:00,15.3,0,88,228,1
2020-07-09 22:00:00,15.5,0,86,234,1.7
2020-07-09 23:00:00,15.5,0,85,227,2
2020-07-10 00:00:00,15.4,0,86,233,1.1
2020-07-10 01:00:00,15.3,0,85,225,2.2
2020-07-10 02:00:00,15.2,0,86,220,2
2020-07-10 03:00:00,15.1,0,86,229,1.3
2020-07-10 04:00:00,14.9,0,88,222,1.5
2020-07-10 05:00:00,14.7,0,88,214,1.5
2020-07-10 06:00:00,14.9,0,86,255,0.9
2020-07-10 07:00:00,15.2,0,86,246,0.8
2020-07-10 08:00:00,15.5,0,82,218,2.4
2020-07-10 09:00:00,16.3,0,80,225,1.1
2020-07-10 10:00:00,15.9,0,84,205,3.4
2020-07-10 11:00:00,16.1,0,83,206,2.3
2020-07-10 12:00:00,16.4,0,80,208,3.6
2020-07-10 13:00:00,16.7,0,79,208,3.5
2020-07-10 14:00:00,16.2,0,81,211,4.1
2020-07-10 15:00:00,15.7,0,82,211,3.5
2020-07-10 16:00:00,15.4,0,82,203,3.6
2020-07-10 17:00:00,15.4,0,82,210,3.6
2020-07-10 18:00:00,15.1,0,84,208,2.5
2020-07-10 19:00:00,15.2,0,85,197,2.6
2020-07-10 20:00:00,15.2,0,85,207,1.7
2020-07-10 21:00:00,15.2,0,85,212,1.7
2020-07-10 22:00:00,15.1,0,85,203,1.5
2020-07-10 23:00:00,15.2,0,86,15,0
2020-07-11 00:00:00,15.2,0,86,217,0.1
2020-07-11 01:00:00,14.9,0,85,185,1.4
2020-07-11 02:00:00,14.8,0,85,280,1.5
2020-07-11 03:00:00,14.4,0,87,271,0.8
2020-07-11 04:00:00,14.3,0,88,280,1.9
2020-07-11 05:00:00,14.1,0,90,300,0
2020-07-11 06:00:00,14,0,90,283,0.5
2020-07-11 07:00:00,14,0,92,355,0.3
2020-07-11 08:00:00,14.3,0,89,269,1.7
2020-07-11 09:00:00,14.9,0,84,321,0.9
2020-07-11 10:00:00,15.2,0,83,5,1.1
2020-07-11 11:00:00,15.9,0,79,24,1
2020-07-11 12:00:00,18,0,71,236,1
2020-07-11 13:00:00,18.9,0,65,212,2.5
2020-07-11 14:00:00,18.3,0,67,203,4.3
2020-07-11 15:00:00,17.9,0,72,210,3
2020-07-11 16:00:00,16.9,0,74,203,3.6
2020-07-11 17:00:00,15.7,0,79,212,3.6
2020-07-11 18:00:00,15.2,0,82,209,2.9
2020-07-11 19:00:00,15.1,0,85,210,3.2
2020-07-11 20:00:00,14.9,0,85,240,0.5
2020-07-11 21:00:00,14.9,0,86,206,2.8
2020-07-11 22:00:00,14.7,0,86,223,1.8
2020-07-11 23:00:00,14.5,0,86,359,0.9
2020-07-12 00:00:00,14.7,0,87,251,0.8
2020-07-12 01:00:00,14.7,0,87,234,1
2020-07-12 02:00:00,14.6,0,87,232,1.3
2020-07-12 03:00:00,14.5,0,88,233,1.4
2020-07-12 04:00:00,14.5,0,88,35,1.4
2020-07-12 05:00:00,14.6,0,87,230,0.9
2020-07-12 06:00:00,14.7,0,89,216,1.3
2020-07-12 07:00:00,14.6,0,87,25,0
2020-07-12 08:00:00,15.4,0,85,295,0.8
2020-07-12 09:00:00,16.2,0,79,190,1.6
2020-07-12 10:00:00,17.8,0,77,187,2.3
2020-07-12 11:00:00,17.1,0,79,189,3.8
2020-07-12 12:00:00,16.5,0,79,198,4.2
2020-07-12 13:00:00,17.9,0,75,193,2.8
2020-07-12 14:00:00,18,0,74,194,3.1
2020-07-12 15:00:00,17.2,0,76,199,3.2
2020-07-12 16:00:00,17,0,80,207,3.2
2020-07-12 17:00:00,15.6,0,83,216,2.5
2020-07-12 18:00:00,15.2,0,86,215,1.9
2020-07-12 19:00:00,14.8,0,88,196,2.1
2020-07-12 20:00:00,14.3,0,90,203,2.4
2020-07-12 21:00:00,14.3,0,92,217,0.7
2020-07-12 22:00:00,14.5,0,90,266,0.9
2020-07-12 23:00:00,14.6,0,90,207,1.1
2020-07-13 00:00:00,14.4,0,91,206,2.1
2020-07-13 01:00:00,14.6,0,90,202,0.1
2020-07-13 02:00:00,14.8,0,89,222,0.2
2020-07-13 03:00:00,14.5,0,91,192,1.9
2020-07-13 04:00:00,14.3,0,92,332,0.4
2020-07-13 05:00:00,14.6,0,91,140,0
2020-07-13 06:00:00,14.7,0,90,201,0.9
2020-07-13 07:00:00,14.6,0,91,318,0.2
2020-07-13 08:00:00,15.2,0,90,204,0.6
2020-07-13 09:00:00,16.1,0,84,207,2.4
2020-07-13 10:00:00,16.6,0,83,185,1.8
2020-07-13 11:00:00,16.3,0,84,195,2.7
2020-07-13 12:00:00,15.7,0,87,201,3.3
2020-07-13 13:00:00,15.9,0,88,210,2.7
2020-07-13 14:00:00,15.6,0,89,188,2.2
2020-07-13 15:00:00,15.7,0,87,200,3
2020-07-13 16:00:00,16,0,85,190,1.9
2020-07-13 17:00:00,15.3,0,88,211,2.2
2020-07-13 18:00:00,15,0,89,206,2
2020-07-13 19:00:00,15,0,90,212,1.7
2020-07-13 20:00:00,14.9,0,90,209,1.9
2020-07-13 21:00:00,15.1,0,90,212,2.4
2020-07-13 22:00:00,14.9,0,91,212,2.6
2020-07-13 23:00:00,14.9,0,91,213,2.6
2020-07-14 00:00:00,14.9,0,92,214,0.9
2020-07-14 01:00:00,14.8,0,92,213,1.4
2020-07-14 02:00:00,14.8,0,92,250,0.5
2020-07-14 03:00:00,14.7,0,92,228,1
2020-07-14 04:00:00,14.6,0,93,235,0.6
2020-07-14 05:00:00,14.8,0,93,211,2.3
2020-07-14 06:00:00,14.6,0,94,214,1.8
2020-07-14 07:00:00,14.5,0,94,223,1.7
2020-07-14 08:00:00,14.5,0,94,240,1.3
2020-07-14 09:00:00,14.8,0,93,222,2.2
2020-07-14 10:00:00,15.2,0,93,223,1.5
2020-07-14 11:00:00,15.5,0,89,216,3
2020-07-14 12:00:00,16.4,0,85,220,2.9
2020-07-14 13:00:00,17.5,0,81,216,3.9
2020-07-14 14:00:00,17.7,0,80,211,4.7
2020-07-14 15:00:00,16.7,0,84,228,2.3
2020-07-14 16:00:00,16.6,0,84,221,1.4
2020-07-14 17:00:00,16.1,0,87,220,2.4
2020-07-14 18:00:00,15.5,0,89,226,2.4
2020-07-14 19:00:00,15.4,0,90,231,1.1
2020-07-14 20:00:00,15.4,0,91,221,2.9
2020-07-14 21:00:00,15.2,0,92,233,1.2
2020-07-14 22:00:00,15,0,93,226,1.8
2020-07-14 23:00:00,14.9,0,94,223,2.1
2020-07-15 00:00:00,14.8,0,94,228,1.7
2020-07-15 01:00:00,14.7,0,94,236,1.6
2020-07-15 02:00:00,14.6,0,94,226,2.2
